,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
357,Elton Brand,4.1,3.7,1.1,0.5,0.5,0.6,0.431,0.0,36.0,C,1.0,18.0,-3.4,-0.1,0.036,"1,193,528"
358,Brian Roberts,4.0,0.8,1.1,0.2,0.0,0.5,0.448,0.357,30.0,PG,0.0,5.0,-1.6,0.0,0.105,"3,825,619"
359,Ömer Aşık,4.0,6.1,0.4,0.3,0.3,0.9,0.533,,29.0,C,64.0,7.0,-3.8,-0.5,0.07,"12,346,067"
360,Anthony Brown,4.0,2.4,0.7,0.5,0.2,0.5,0.31,0.286,23.0,SF,11.0,2.0,-5.5,-0.5,-0.024,"703,624"
361,Rakeem Christmas,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,24.0,PF,0.0,2.0,6.5,0.0,0.343,"1,349,414"
362,Darrun Hilliard,4.0,1.2,0.7,0.2,0.0,0.5,0.397,0.38,22.0,SG,2.0,2.0,-2.5,0.0,0.066,"804,000"
363,Chris Andersen,3.9,3.6,0.4,0.6,0.5,0.3,0.528,0.286,37.0,C,15.0,16.0,0.7,0.3,0.149,"6,700,000"
364,Kevin Séraphin,3.9,2.6,1.0,0.2,0.8,0.9,0.41,0.0,26.0,C,0.0,7.0,-3.8,-0.2,-0.015,"3,770,760"
365,Justin Anderson,3.8,2.4,0.5,0.3,0.5,0.4,0.406,0.265,22.0,SF,9.0,2.0,0.3,0.4,0.083,"1,941,660"
366,Delon Wright,3.8,1.4,1.1,0.3,0.1,0.6,0.45,0.385,23.0,PG,1.0,2.0,0.9,0.2,0.124,"2,022,542"
367,Joe Young,3.8,1.2,1.6,0.4,0.0,0.8,0.367,0.217,23.0,PG,0.0,2.0,-4.7,-0.3,-0.009,"1,349,414"
368,Orlando Johnson,3.7,2.1,0.3,0.4,0.4,0.6,0.265,0.2,26.0,SG,1.0,5.0,-8.3,-0.2,-0.087,"74,667"
369,Orlando Johnson,3.7,2.1,0.3,0.4,0.4,0.6,0.265,0.2,26.0,SG,1.0,5.0,-8.3,-0.2,-0.087,"74,667"
370,Andre Miller,3.7,1.3,2.2,0.4,0.0,0.9,0.557,0.25,39.0,PG,4.0,18.0,-1.9,0.0,0.1,"1,465,323"
371,Andre Miller,3.7,1.3,2.2,0.4,0.0,0.9,0.557,0.25,39.0,PG,4.0,18.0,-1.9,0.0,0.1,"531,770"
372,Caron Butler,3.7,1.3,0.6,0.5,0.1,0.2,0.424,0.167,35.0,SF,1.0,15.0,-1.8,0.0,0.071,"2,008,910"
373,James Jones,3.7,1.0,0.3,0.2,0.2,0.3,0.408,0.394,35.0,SF,0.0,14.0,-0.3,0.2,0.12,"2,008,910"
374,Kendall Marshall,3.7,0.9,2.4,0.5,0.1,1.4,0.364,0.327,24.0,PG,6.0,5.0,-7.3,-0.5,-0.064,"2,873,994"
375,Salah Mejri,3.7,3.6,0.3,0.2,1.1,0.7,0.628,0.0,29.0,C,6.0,2.0,0.2,0.2,0.156,"703,624"
376,Shabazz Napier,3.7,1.0,1.8,0.4,0.0,0.8,0.338,0.327,24.0,PG,0.0,3.0,-3.0,-0.2,0.004,"1,734,549"
377,Kelly Oubre Jr.,3.7,2.1,0.2,0.3,0.1,0.5,0.427,0.316,20.0,SF,9.0,2.0,-5.1,-0.5,0.031,"2,573,121"
378,Ian Clark,3.6,1.0,1.0,0.3,0.2,0.7,0.441,0.357,24.0,SG,1.0,4.0,-1.9,0.0,0.075,"1,269,349"
379,Montrezl Harrell,3.6,1.7,0.4,0.3,0.3,0.4,0.644,0.0,22.0,PF,1.0,2.0,-0.6,0.1,0.118,"1,340,000"
380,Josh McRoberts,3.6,2.5,1.9,0.4,0.2,0.7,0.372,0.245,28.0,PF,1.0,10.0,-1.6,0.1,0.064,"7,428,591"
381,Axel Toupane,3.6,1.5,0.7,0.3,0.3,0.3,0.357,0.325,23.0,SF,0.0,2.0,-4.7,-0.2,0.049,"82,778"
382,Noah Vonleh,3.6,3.9,0.4,0.3,0.3,0.6,0.421,0.239,20.0,PF,56.0,3.0,-4.2,-0.6,0.047,"3,534,544"
383,Christian Wood,3.6,2.2,0.2,0.3,0.4,0.1,0.415,0.364,20.0,PF,0.0,2.0,-0.2,0.1,0.097,"455,281"
384,Jordan Adams,3.5,1.0,1.5,1.5,0.0,1.0,0.333,0.0,21.0,SG,0.0,3.0,6.9,0.0,0.015,"1,882,164"
385,James Anderson,3.5,1.7,0.8,0.4,0.3,0.8,0.376,0.267,26.0,SG,15.0,7.0,-4.5,-0.5,-0.017,"1,360,664"
386,Robert Sacre,3.5,2.9,0.6,0.2,0.4,0.5,0.413,,26.0,C,1.0,5.0,-4.6,-0.2,0.04,"1,315,019"
387,Ryan Hollins,3.4,2.6,0.3,0.2,0.6,0.6,0.62,,31.0,C,12.0,11.0,-3.7,-0.2,0.1,"569,368"
388,Ryan Hollins,3.4,2.6,0.3,0.2,0.6,0.6,0.62,,31.0,C,12.0,11.0,-3.7,-0.2,0.1,"255,945"
389,Tarik Black,3.4,4.0,0.4,0.4,0.5,0.6,0.548,,24.0,C,0.0,3.0,-3.3,-0.2,0.072,"1,132,379"
390,Kyle Singler,3.4,2.1,0.4,0.4,0.1,0.5,0.389,0.309,27.0,SF,2.0,5.0,-3.2,-0.3,0.054,"6,030,000"
391,Ray McCallum,3.3,1.1,1.5,0.3,0.2,0.6,0.377,0.357,24.0,PG,6.0,4.0,-3.1,-0.1,0.034,"1,269,349"
392,Ray McCallum,3.3,1.1,1.5,0.3,0.2,0.6,0.377,0.357,24.0,PG,6.0,4.0,-3.1,-0.1,0.034,"173,505"
393,Phil Pressey,3.3,1.3,3.3,0.8,0.2,1.4,0.385,0.222,24.0,PG,0.0,4.0,-3.2,-0.1,-0.017,"1,209,615"
394,Phil Pressey,3.3,1.3,3.3,0.8,0.2,1.4,0.385,0.222,24.0,PG,0.0,4.0,-3.2,-0.1,-0.017,"149,334"
395,Reggie Bullock,3.3,1.8,0.7,0.3,0.1,0.2,0.439,0.415,24.0,SF,0.0,4.0,0.8,0.3,0.134,"1,678,216"
396,Mike Muscala,3.3,2.0,0.6,0.2,0.5,0.5,0.5,0.308,24.0,C,0.0,4.0,-0.9,0.2,0.136,"1,269,349"
397,Kevin Garnett,3.2,3.9,1.6,0.7,0.3,0.4,0.47,0.0,39.0,PF,38.0,22.0,1.5,0.5,0.092,"11,390,000"
398,Jason Thompson,3.1,2.9,0.6,0.3,0.4,0.3,0.481,0.333,29.0,C,7.0,9.0,-0.8,0.1,0.165,"8,617,875"
399,Jason Thompson,3.1,2.9,0.6,0.3,0.4,0.3,0.481,0.333,29.0,C,7.0,9.0,-0.8,0.1,0.165,"430,781"
400,Luc Mbah a Moute,3.1,2.3,0.4,0.6,0.3,0.5,0.454,0.325,29.0,PF,61.0,9.0,-2.6,-0.2,0.059,"1,703,091"
401,Rashad Vaughn,3.1,1.3,0.6,0.4,0.2,0.4,0.305,0.293,19.0,SG,6.0,2.0,-5.7,-0.9,-0.036,"2,322,273"
402,Kirk Hinrich,3.0,1.5,1.6,0.3,0.0,0.7,0.38,0.387,35.0,PG,7.0,14.0,-3.5,-0.2,0.044,"3,845,800"
403,Johnny O'Bryant,3.0,2.7,0.5,0.3,0.1,0.5,0.411,1.0,22.0,PF,4.0,3.0,-5.9,-0.8,0.014,"1,132,379"
404,C.J. Wilcox,3.0,0.5,0.4,0.4,0.1,0.1,0.394,0.391,25.0,SG,0.0,3.0,-1.5,0.0,0.089,"1,553,971"
405,Tayshaun Prince,2.9,1.9,0.9,0.5,0.2,0.4,0.445,0.174,35.0,SF,44.0,15.0,-3.0,-0.4,0.014,"2,008,910"
406,Alan Williams,2.9,3.8,0.5,0.4,0.5,0.6,0.417,,23.0,PF,0.0,2.0,-0.2,0.0,0.146,"153,140"
407,Alex Stepheson,2.8,3.5,0.3,0.1,0.6,0.0,0.333,,28.0,PF,0.0,2.0,-2.4,0.0,0.068,"82,778"
408,Alex Stepheson,2.8,3.5,0.3,0.1,0.6,0.0,0.333,,28.0,PF,0.0,2.0,-2.4,0.0,0.068,"41,388"
409,Andrew Goudelock,2.8,0.3,0.5,0.8,0.3,0.9,0.45,0.111,27.0,PG,0.0,6.0,-3.6,0.0,-0.033,"268,804"
410,Josh Huestis,2.8,2.0,0.0,0.2,0.4,0.6,0.417,0.667,24.0,PF,0.0,2.0,-2.8,0.0,0.01,"1,527,921"
411,Cory Jefferson,2.8,2.0,0.0,0.0,0.1,0.0,0.409,0.0,25.0,PF,0.0,3.0,-6.4,-0.1,0.07,"486,256"
412,Chris Kaman,2.8,1.5,0.7,0.1,0.1,0.5,0.465,0.25,33.0,C,2.0,14.0,-3.6,0.0,0.037,"6,700,000"
413,Jared Cunningham,2.7,0.9,0.5,0.3,0.0,0.5,0.343,0.308,24.0,SG,3.0,5.0,-5.7,-0.4,0.014,"1,315,006"
414,Jared Cunningham,2.7,0.9,0.5,0.3,0.0,0.5,0.343,0.308,24.0,SG,3.0,5.0,-5.7,-0.4,0.014,"77,352"
415,Rasual Butler,2.7,1.2,0.5,0.3,0.5,0.2,0.471,0.306,36.0,SF,0.0,15.0,2.9,0.5,0.146,"2,008,910"
416,Drew Gooden,2.7,2.8,0.4,0.3,0.4,0.4,0.32,0.171,34.0,PF,0.0,15.0,-6.3,-0.3,-0.005,"4,422,000"
417,R.J. Hunter,2.7,1.0,0.4,0.4,0.1,0.3,0.367,0.302,22.0,SG,0.0,,-2.1,0.0,0.045,"1,539,177"
418,Justin Harper,2.6,0.2,0.0,0.2,0.0,0.4,0.4,0.444,26.0,PF,0.0,6.0,-4.2,0.0,0.039,"133,220"
419,Kostas Papanikolaou,2.6,1.5,0.6,0.5,0.2,0.8,0.364,0.313,25.0,SF,6.0,3.0,-4.5,-0.2,-0.022,"1,072,428"
420,Anderson Varejão,2.6,2.7,0.7,0.3,0.2,0.4,0.427,0.0,33.0,C,0.0,13.0,-2.9,-0.1,0.101,"12,998,000"
421,Anderson Varejão,2.6,2.7,0.7,0.3,0.2,0.4,0.427,0.0,33.0,C,0.0,13.0,-2.9,-0.1,0.101,"614,489"
422,Matt Bonner,2.5,0.9,0.3,0.2,0.0,0.1,0.509,0.441,35.0,C,2.0,13.0,2.2,0.2,0.181,"2,008,910"
423,Lorenzo Brown,2.5,0.9,1.4,0.4,0.1,1.1,0.32,0.125,25.0,PG,0.0,4.0,-8.4,-0.1,-0.157,"149,334"
424,Lorenzo Brown,2.5,0.9,1.4,0.4,0.1,1.1,0.32,0.125,25.0,PG,0.0,4.0,-8.4,-0.1,-0.157,"149,334"
425,Adreian Payne,2.5,2.1,0.6,0.3,0.2,0.7,0.366,0.281,24.0,PF,2.0,3.0,-6.2,-0.5,-0.047,"2,598,045"
426,Kendrick Perkins,2.5,3.5,0.8,0.3,0.3,1.1,0.533,,31.0,C,5.0,14.0,-5.0,-0.4,-0.007,"2,008,910"
427,Pablo Prigioni,2.5,1.9,2.2,0.9,0.0,0.8,0.374,0.295,38.0,PG,3.0,5.0,-0.4,0.3,0.087,"1,315,006"
428,Pablo Prigioni,2.5,1.9,2.2,0.9,0.0,0.8,0.374,0.295,38.0,PG,3.0,5.0,-0.4,0.3,0.087,"589,600"
429,Sonny Weems,2.5,1.2,1.1,0.2,0.0,1.0,0.382,0.366,29.0,SF,0.0,9.0,-7.3,-0.7,-0.053,"3,770,760"
430,Jarell Eddie,2.4,0.9,0.2,0.2,0.0,0.0,0.308,0.319,24.0,SF,0.0,2.0,-1.5,0.0,0.046,"467,702"
431,Jeremy Evans,2.4,1.8,0.1,0.2,0.3,0.2,0.542,0.25,28.0,SF,2.0,7.0,-0.4,0.1,0.119,"1,588,950"
432,Tyler Hansbrough,2.4,2.0,0.2,0.3,0.2,0.3,0.451,0.667,30.0,PF,0.0,8.0,-3.8,-0.1,0.134,"1,588,950"
433,Sergey Karasev,2.4,1.5,0.9,0.2,0.1,0.6,0.405,0.297,22.0,SF,5.0,4.0,-3.8,-0.2,0.031,"2,143,785"
434,K.J. McDaniels,2.4,1.1,0.3,0.2,0.2,0.5,0.403,0.28,22.0,SF,1.0,,-3.9,-0.1,0.043,"4,274,323"
435,Steve Novak,2.4,0.5,0.0,0.0,0.0,0.1,0.444,0.467,32.0,PF,0.0,11.0,1.2,0.0,0.121,"4,466,372"
436,Steve Novak,2.4,0.5,0.0,0.0,0.0,0.1,0.444,0.467,32.0,PF,0.0,11.0,1.2,0.0,0.121,"569,370"
437,Lamar Patterson,2.4,1.4,1.1,0.3,0.1,0.7,0.35,0.245,24.0,SG,0.0,2.0,-5.1,-0.3,0.025,"703,624"
438,Greg Smith,2.4,2.3,0.3,0.2,0.1,0.4,0.563,,25.0,PF,0.0,49.0,-5.5,-0.2,0.045,"264,128"
439,Damjan Rudež,2.3,0.6,0.3,0.1,0.0,0.4,0.403,0.34,29.0,SF,0.0,3.0,-4.8,-0.2,0.009,"1,540,330"
440,Lucas Nogueira,2.2,1.6,0.2,0.4,0.4,0.4,0.636,0.333,23.0,C,1.0,3.0,0.0,0.1,0.154,"2,468,280"
441,DeJuan Blair,2.1,2.0,0.4,0.3,0.1,0.5,0.412,0.0,26.0,C,0.0,8.0,-8.9,-0.4,-0.015,"2,680,000"
442,Nick Collison,2.1,2.9,0.9,0.3,0.3,0.8,0.459,0.0,35.0,PF,4.0,13.0,-3.1,-0.2,0.053,"5,025,000"
443,Chris Copeland,2.1,0.4,0.5,0.1,0.0,0.3,0.333,0.278,31.0,PF,1.0,5.0,-6.4,-0.2,-0.017,"1,541,000"
444,Devyn Marble,2.1,1.4,0.4,0.5,0.0,0.3,0.296,0.25,23.0,SG,0.0,3.0,-6.2,-0.3,-0.026,"1,132,379"
445,Coty Clarke,2.0,0.3,0.0,0.0,0.0,0.3,0.5,1.0,23.0,SF,0.0,2.0,16.5,0.0,0.025,"82,777"
446,Chuck Hayes,2.0,4.0,1.0,0.0,0.0,1.5,0.5,,32.0,C,0.0,12.0,-8.1,0.0,-0.016,"94,535"
447,Tibor Pleiß,2.0,1.3,0.2,0.1,0.2,0.7,0.44,0.0,26.0,C,0.0,,-11.6,-0.2,-0.041,"3,618,000"
448,Cameron Bairstow,1.9,1.6,0.3,0.1,0.2,0.2,0.325,0.2,25.0,C,2.0,3.0,-7.5,-0.1,-0.004,"1,132,379"
449,Lou Amundson,1.8,1.7,0.4,0.2,0.2,0.5,0.358,,33.0,PF,0.0,11.0,-6.9,-0.3,-0.014,"2,278,000"
450,Jeff Ayres,1.8,1.3,0.3,0.0,0.2,0.4,0.522,0.0,28.0,C,0.0,8.0,-6.1,-0.1,0.077,"337,532"
451,Cleanthony Early,1.8,1.5,0.4,0.1,0.2,0.5,0.3,0.267,24.0,SF,2.0,3.0,-8.6,-0.3,-0.075,"1,132,379"
452,Jorge Gutiérrez,1.8,0.6,1.4,0.3,0.0,0.5,0.545,0.0,27.0,PG,0.0,4.0,0.6,0.0,0.201,"403,204"
453,Damien Inglis,1.8,1.6,0.5,0.3,0.2,0.6,0.351,0.231,20.0,SF,1.0,2.0,-5.6,-0.1,-0.024,"1,145,700"
454,Kevon Looney,1.8,2.0,0.0,0.0,0.0,0.2,0.571,0.5,19.0,PF,0.0,2.0,-2.5,0.0,0.192,"1,516,826"
455,Elijah Millsap,1.8,1.8,1.0,0.4,0.2,0.5,0.282,0.083,28.0,SG,0.0,3.0,-3.8,-0.1,0.033,"472,934"
456,Terry Rozier,1.8,1.6,0.9,0.2,0.0,0.5,0.274,0.222,21.0,PG,0.0,2.0,-6.1,-0.3,-0.047,"2,444,642"
457,Udonis Haslem,1.6,2.0,0.4,0.1,0.1,0.1,0.377,0.111,35.0,PF,0.0,14.0,-2.6,0.0,0.072,"3,825,619"
458,Nazr Mohammed,1.6,0.8,0.0,0.0,0.0,0.6,0.6,,38.0,C,0.0,19.0,-11.7,0.0,-0.009,"472,683"
459,Shayne Whittington,1.6,1.7,0.4,0.1,0.1,0.7,0.455,0.0,24.0,PF,0.0,3.0,-7.5,-0.1,-0.009,"1,132,379"
460,Elliot Williams,1.6,0.8,0.8,0.0,0.0,0.2,0.2,0.25,26.0,PG,0.0,6.0,-7.9,-0.1,-0.046,"77,352"
461,Jimmer Fredette,1.5,0.0,0.2,0.2,0.0,0.3,0.4,0.5,26.0,SG,0.0,6.0,-2.6,0.0,0.0,"680,332"
462,Jimmer Fredette,1.5,0.0,0.2,0.2,0.0,0.3,0.4,0.5,26.0,SG,0.0,6.0,-2.6,0.0,0.0,"80,038"
463,Jimmer Fredette,1.5,0.0,0.2,0.2,0.0,0.3,0.4,0.5,26.0,SG,0.0,6.0,-2.6,0.0,0.0,"77,352"
464,Anthony Bennett,1.5,1.2,0.0,0.3,0.0,0.2,0.296,0.214,22.0,PF,0.0,4.0,-3.9,0.0,0.054,"4,891,000"
465,Anthony Bennett,1.5,1.2,0.0,0.3,0.0,0.2,0.296,0.214,22.0,PF,0.0,4.0,-3.9,0.0,0.054,"1,269,349"
466,Russ Smith,1.5,0.6,0.7,0.3,0.1,0.5,0.318,0.2,24.0,PG,0.0,3.0,-1.4,0.0,-0.041,"1,132,379"
467,Erick Green,1.4,0.7,0.3,0.1,0.0,0.0,0.385,0.2,24.0,PG,0.0,3.0,-1.9,0.0,0.121,"134,000"
468,Erick Green,1.4,0.7,0.3,0.1,0.0,0.0,0.385,0.2,24.0,PG,0.0,3.0,-1.9,0.0,0.121,"133,220"
469,Cliff Alexander,1.3,0.8,0.0,0.1,0.3,0.1,0.5,,20.0,PF,0.0,2.0,0.0,0.0,0.052,"703,624"
470,Mitch McGary,1.3,0.9,0.2,0.1,0.1,0.4,0.478,0.0,23.0,PF,0.0,3.0,-7.3,-0.1,-0.018,"1,960,473"
471,Jordan Mickey,1.3,0.8,0.1,0.0,0.7,0.1,0.364,,21.0,PF,0.0,2.0,-1.5,0.0,0.068,"1,569,086"
472,Mike Miller,1.3,1.1,0.9,0.3,0.1,0.4,0.355,0.365,35.0,SF,2.0,17.0,-2.6,0.0,0.04,"3,825,619"
473,Mike Miller,1.3,1.1,0.9,0.3,0.1,0.4,0.355,0.365,35.0,SF,2.0,17.0,-2.6,0.0,0.04,"2,008,910"
474,Keith Appling,1.2,0.2,0.2,0.2,0.0,0.6,0.25,0.0,23.0,PG,0.0,2.0,-15.1,-0.1,-0.199,"82,778"
475,Luis Montero,1.2,0.3,0.1,0.0,0.0,0.3,0.263,0.111,22.0,SG,0.0,2.0,-15.5,-0.1,-0.238,"703,624"
476,Pat Connaughton,1.1,0.9,0.3,0.1,0.0,0.3,0.265,0.238,23.0,SG,0.0,2.0,-8.0,-0.2,-0.076,"837,624"
477,Jarnell Stokes,1.0,0.6,0.1,0.1,0.0,0.0,0.6,,22.0,C,0.0,3.0,2.0,0.0,0.209,"1,132,379"
478,Bryce Cotton,1.0,0.0,0.4,0.4,0.0,0.6,0.4,0.0,23.0,PG,0.0,3.0,-8.8,-0.1,-0.168,"133,220"
479,Eric Moreland,1.0,1.4,0.1,0.0,0.5,0.4,0.5,,24.0,PF,0.0,3.0,-4.5,0.0,0.012,"1,132,379"
480,James Young,1.0,0.9,0.3,0.2,0.0,0.2,0.306,0.231,20.0,SG,0.0,3.0,-4.5,-0.1,0.013,"2,344,785"
481,Joel Anthony,0.9,1.1,0.1,0.1,0.6,0.1,0.6,,33.0,C,0.0,10.0,0.4,0.1,0.177,"3,350,000"
482,Aaron Harrison,0.9,0.7,0.1,0.3,0.0,0.2,0.263,0.3,21.0,SG,0.0,2.0,-6.3,-0.1,-0.014,"703,624"
483,Sasha Kaun,0.9,1.0,0.1,0.2,0.2,0.3,0.529,,30.0,C,0.0,2.0,-2.8,0.0,0.096,"1,709,840"
484,Branden Dawson,0.8,0.7,0.0,0.0,0.2,0.0,0.4,,22.0,PF,0.0,2.0,-5.7,0.0,0.069,"703,624"
485,Joe Harris,0.6,0.6,0.4,0.0,0.0,0.2,0.25,0.25,24.0,SG,0.0,3.0,-5.9,0.0,-0.032,"1,132,379"
486,Bruno Caboclo,0.5,0.3,0.2,0.3,0.2,0.7,0.083,0.143,20.0,SF,1.0,3.0,-17.6,-0.2,-0.283,"2,042,160"
487,Sam Dekker,0.0,0.3,0.0,0.3,0.0,0.0,,,21.0,PF,0.0,2.0,2.2,0.0,0.116,"2,206,176"
488,J.J. O'Brien,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,23.0,SF,0.0,,-6.2,0.0,-0.028,"41,388"
489,Nate Robinson,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,31.0,PG,1.0,12.0,-4.6,0.0,0.038,"35,451"
