,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
533,Jay Scrubb,2.7,0.9,0.4,0.2,0.2,0.4,0.391,0.286,21.0,SG,0.0,3.0,-4.8,-0.1,0.002,"508,891"
534,Chris Silva,2.6,3.6,0.7,0.0,0.1,0.8,0.533,,25.0,PF,0.0,4.0,-4.9,-0.1,0.137,"422,092"
535,Chris Silva,2.6,3.6,0.7,0.0,0.1,0.8,0.533,,25.0,PF,0.0,4.0,-4.9,-0.1,0.137,"105,523"
536,Gabriel Deck,2.6,0.9,0.7,0.1,0.0,0.3,0.571,0.5,26.0,PF,0.0,3.0,-2.5,0.0,0.08,"1,859,557"
537,Devon Dotson,2.6,0.8,1.4,0.1,0.0,0.5,0.478,0.222,22.0,PG,0.0,3.0,-4.9,-0.1,0.048,"263,220"
538,Juwan Morgan,2.5,2.0,0.5,0.0,0.0,0.0,0.667,0.5,24.0,PF,0.0,4.0,-7.1,0.0,0.124,"126,627"
539,Juwan Morgan,2.5,2.0,0.5,0.0,0.0,0.0,0.667,0.5,24.0,PF,0.0,4.0,-7.1,0.0,0.124,"105,523"
540,Udonis Haslem,2.5,1.9,0.3,0.1,0.1,0.4,0.452,0.25,41.0,C,0.0,20.0,-7.1,-0.1,0.033,"2,905,860"
541,Sam Hauser,2.5,1.1,0.4,0.0,0.1,0.1,0.46,0.432,24.0,SF,0.0,2.0,2.3,0.2,0.171,"681,447"
542,Theo Pinson,2.5,1.1,0.9,0.3,0.1,0.3,0.359,0.333,26.0,SF,0.0,5.0,-0.5,0.1,0.122,"484,781"
543,Bol Bol,2.4,1.4,0.4,0.1,0.1,0.3,0.556,0.25,22.0,PF,0.0,4.0,-1.0,0.0,0.065,"2,377,267"
544,Jalen Johnson,2.4,1.2,0.1,0.1,0.1,0.4,0.537,0.231,20.0,PF,0.0,2.0,-4.9,-0.1,0.013,"2,925,648"
545,Jake Layman,2.4,1.1,0.3,0.2,0.1,0.3,0.411,0.229,27.0,SF,1.0,7.0,-3.9,-0.1,0.024,"4,334,202"
546,Abdel Nader,2.4,1.9,0.5,0.6,0.3,0.8,0.343,0.286,28.0,SF,0.0,6.0,-4.9,-0.1,-0.009,"2,200,000"
547,Ish Wainright,2.4,1.2,0.3,0.4,0.1,0.3,0.394,0.322,27.0,PF,0.0,2.0,-2.0,0.0,0.079,"503,682"
548,Ish Wainright,2.4,1.2,0.3,0.4,0.1,0.3,0.394,0.322,27.0,PF,0.0,2.0,-2.0,0.0,0.079,"275,000"
549,Nik Stauskas,2.3,0.4,0.3,0.0,0.0,0.1,0.357,0.4,28.0,SG,0.0,9.0,-3.6,0.0,0.078,"465,889"
550,Nik Stauskas,2.3,0.4,0.3,0.0,0.0,0.1,0.357,0.4,28.0,SG,0.0,9.0,-3.6,0.0,0.078,"122,602"
551,Justin Champagnie,2.3,2.0,0.3,0.2,0.1,0.2,0.463,0.357,20.0,SF,0.0,2.0,-2.0,0.0,0.138,"508,891"
552,Miles McBride,2.2,1.1,1.0,0.4,0.0,0.1,0.296,0.25,21.0,PG,2.0,2.0,-4.5,-0.2,0.032,"1,017,783"
553,Jericho Sims,2.2,4.1,0.5,0.3,0.5,0.5,0.722,,23.0,PF,5.0,2.0,-1.7,0.0,0.128,"508,891"
554,Dylan Windler,2.2,1.8,0.7,0.3,0.1,0.3,0.378,0.3,25.0,SF,0.0,3.0,-1.7,0.0,0.084,"2,463,120"
555,Jeff Dowtin Jr.,2.1,2.0,1.1,0.6,0.1,0.6,0.308,0.111,24.0,PG,0.0,2.0,-5.6,-0.1,-0.01,"219,349"
556,Jeff Dowtin Jr.,2.1,2.0,1.1,0.6,0.1,0.6,0.308,0.111,24.0,PG,0.0,2.0,-5.6,-0.1,-0.01,"58,493"
557,Jeff Dowtin Jr.,2.1,2.0,1.1,0.6,0.1,0.6,0.308,0.111,24.0,PG,0.0,2.0,-5.6,-0.1,-0.01,"58,493"
558,Justin Jackson,2.1,1.0,0.3,0.0,0.0,0.1,0.333,0.333,26.0,SF,0.0,6.0,-3.3,0.0,0.032,"226,228"
559,Justin Jackson,2.1,1.0,0.3,0.0,0.0,0.1,0.333,0.333,26.0,SF,0.0,6.0,-3.3,0.0,0.032,"113,114"
560,Joe Wieskamp,2.1,0.5,0.3,0.1,0.1,0.1,0.357,0.326,22.0,SG,0.0,2.0,-3.9,-0.1,0.035,"620,029"
561,Luke Kornet,2.0,1.9,0.6,0.2,0.2,0.0,0.481,0.0,26.0,C,0.0,6.0,-0.5,0.0,0.194,"667,372"
562,Luke Kornet,2.0,1.9,0.6,0.2,0.2,0.0,0.481,0.0,26.0,C,0.0,6.0,-0.5,0.0,0.194,"113,114"
563,Luke Kornet,2.0,1.9,0.6,0.2,0.2,0.0,0.481,0.0,26.0,C,0.0,6.0,-0.5,0.0,0.194,"113,114"
564,Ahmad Caver,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,25.0,SG,0.0,2.0,36.9,0.0,1.204,"58,493"
565,Chris Chiozza,2.0,1.1,1.9,0.4,0.0,0.9,0.296,0.321,26.0,PG,1.0,5.0,-6.0,-0.4,-0.004,"508,891"
566,Damyean Dotson,2.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,27.0,SG,0.0,6.0,-4.9,0.0,0.045,"226,228"
567,Usman Garuba,2.0,3.5,0.7,0.4,0.5,0.3,0.432,0.25,19.0,PF,2.0,2.0,-0.9,0.1,0.105,"2,588,652"
568,Joe Johnson,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,40.0,SG,0.0,22.0,15.0,0.0,0.335,"167,003"
569,Jemerrio Jones,2.0,1.5,0.0,0.5,0.0,0.0,0.667,,26.0,SF,0.0,5.0,-1.0,0.0,0.17,"94,135"
570,Norvel Pelle,2.0,2.0,0.0,0.0,0.3,0.7,0.6,,28.0,C,0.0,4.0,-7.1,0.0,0.038,"105,523"
571,Norvel Pelle,2.0,2.0,0.0,0.0,0.3,0.7,0.6,,28.0,C,0.0,4.0,-7.1,0.0,0.038,"105,523"
572,Craig Sword,2.0,0.0,0.3,1.3,0.0,0.3,0.75,0.0,28.0,SG,0.0,2.0,1.4,0.0,0.158,"58,493"
573,JT Thor,2.0,1.3,0.6,0.2,0.3,0.3,0.436,0.259,19.0,PF,0.0,2.0,-3.0,-0.1,0.058,"1,375,000"
574,Cassius Winston,2.0,0.1,1.0,0.0,0.0,0.4,0.364,0.333,23.0,PG,0.0,3.0,-9.3,-0.1,0.015,"508,891"
575,Marko Simonovic,1.9,1.1,0.0,0.1,0.1,0.2,0.267,0.2,22.0,C,0.0,2.0,-11.1,-0.1,-0.011,"1,017,783"
576,Alize Johnson,1.8,2.7,0.4,0.2,0.0,0.5,0.436,0.0,25.0,PF,0.0,5.0,-5.5,-0.1,0.041,"776,160"
577,Alize Johnson,1.8,2.7,0.4,0.2,0.0,0.5,0.436,0.0,25.0,PF,0.0,5.0,-5.5,-0.1,0.041,"218,636"
578,Alize Johnson,1.8,2.7,0.4,0.2,0.0,0.5,0.436,0.0,25.0,PF,0.0,5.0,-5.5,-0.1,0.041,"109,318"
579,Eugene Omoruyi,1.8,1.8,0.5,0.0,0.0,0.0,0.4,0.5,24.0,SF,0.0,2.0,4.0,0.0,0.201,"310,014"
580,Brodric Thomas,1.8,0.8,0.9,0.1,0.1,0.5,0.444,0.222,25.0,SG,0.0,3.0,-2.8,0.0,0.052,"508,891"
581,Willie Cauley-Stein,1.7,2.0,0.5,0.3,0.2,0.4,0.457,0.5,28.0,C,2.0,8.0,-3.0,0.0,0.066,"4,510,000"
582,Willie Cauley-Stein,1.7,2.0,0.5,0.3,0.2,0.4,0.457,0.5,28.0,C,2.0,8.0,-3.0,0.0,0.066,"132,091"
583,Wayne Selden,1.7,0.3,0.3,0.0,0.0,0.0,0.25,0.5,27.0,SG,0.0,7.0,-5.9,0.0,0.016,"893,599"
584,Isaiah Todd,1.7,1.0,0.3,0.3,0.2,0.3,0.269,0.25,20.0,PF,0.0,2.0,-6.9,-0.1,-0.104,"1,650,000"
585,Ryan Arcidiacono,1.6,0.8,0.4,0.1,0.0,0.3,0.5,0.444,27.0,PG,0.0,6.0,-4.6,-0.1,0.052,"852,199"
586,Kevin Pangos,1.6,0.5,1.3,0.1,0.0,0.3,0.326,0.231,29.0,PG,3.0,2.0,-6.1,-0.2,0.016,"1,726,095"
587,Rob Edwards,1.5,1.5,0.0,0.0,0.0,0.5,0.25,0.25,25.0,SG,0.0,2.0,-11.2,0.0,-0.181,"58,493"
588,Emmanuel Mudiay,1.5,0.0,2.0,0.5,0.0,0.5,0.0,,25.0,PG,0.0,8.0,-1.2,0.0,0.023,"122,602"
589,Malik Fitts,1.4,1.1,0.3,0.0,0.0,0.1,0.421,0.5,24.0,PF,0.0,3.0,-1.1,0.0,0.097,"442,439"
590,Malik Fitts,1.4,1.1,0.3,0.0,0.0,0.1,0.421,0.5,24.0,PF,0.0,3.0,-1.1,0.0,0.097,"251,521"
591,Charlie Brown Jr.,1.4,1.5,0.3,0.5,0.2,0.2,0.256,0.083,24.0,SG,2.0,4.0,-4.8,-0.1,0.012,"368,743"
592,Charlie Brown Jr.,1.4,1.5,0.3,0.5,0.2,0.2,0.256,0.083,24.0,SG,2.0,4.0,-4.8,-0.1,0.012,"105,523"
593,Leandro Bolmaro,1.4,1.2,0.6,0.2,0.0,0.4,0.315,0.278,21.0,SF,2.0,2.0,-5.8,-0.2,0.004,"2,588,652"
594,Moses Wright,1.3,0.8,0.5,0.0,0.3,0.0,0.25,0.0,23.0,PF,0.0,2.0,1.4,0.0,0.18,"131,609"
595,Moses Wright,1.3,0.8,0.5,0.0,0.3,0.0,0.25,0.0,23.0,PF,0.0,2.0,1.4,0.0,0.18,"58,493"
596,Darren Collison,1.3,1.3,0.7,0.3,0.0,0.3,0.286,0.0,34.0,PG,0.0,14.0,-10.9,-0.1,-0.07,"167,003"
597,Jordan Schakel,1.3,2.0,0.0,0.3,0.0,0.3,0.091,0.167,23.0,SG,0.0,2.0,-13.0,-0.1,-0.204,"58,493"
598,Myles Powell,1.2,0.5,0.3,0.1,0.0,0.3,0.294,0.167,24.0,PG,0.0,2.0,-12.7,-0.1,-0.109,"330,487"
599,Petr Cornelie,1.1,1.1,0.2,0.1,0.1,0.3,0.333,0.125,26.0,PF,0.0,2.0,-8.8,-0.1,-0.015,"239,823"
600,Tacko Fall,1.1,2.1,0.2,0.0,0.5,0.3,0.417,,26.0,C,1.0,4.0,-3.4,0.0,0.043,"239,823"
601,Marcus Garrett,1.1,1.9,0.6,0.4,0.3,0.2,0.238,0.25,23.0,SG,0.0,2.0,-5.4,-0.1,0.032,"260,295"
602,RJ Nembhard Jr.,1.1,0.5,0.9,0.1,0.0,0.2,0.333,0.0,22.0,SG,0.0,,-6.0,-0.1,0.01,"541,063"
603,Yves Pons,1.1,1.0,0.1,0.1,0.3,0.1,0.313,0.333,22.0,SF,0.0,2.0,-6.6,-0.1,0.03,"508,891"
604,Shaq Buchanan,1.0,1.0,1.0,0.5,0.0,1.0,0.25,0.0,25.0,SG,0.0,2.0,-10.7,0.0,-0.23,"58,493"
605,Kai Jones,1.0,0.5,0.2,0.0,0.1,0.3,0.643,0.5,21.0,C,0.0,2.0,-6.6,-0.1,0.009,"3,047,616"
606,Dakota Mathias,1.0,0.3,0.2,0.2,0.0,0.0,0.333,0.333,26.0,SG,0.0,,0.3,0.0,0.114,"188,271"
607,Jaden Springer,1.0,1.0,0.0,0.0,1.0,0.5,1.0,,19.0,SG,0.0,,17.1,0.0,0.138,"2,226,048"
608,Tyrell Terry,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,21.0,PG,0.0,,-1.0,0.0,0.222,"1,669,779"
609,Tyrell Terry,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,21.0,PG,0.0,,-1.0,0.0,0.222,"386,602"
610,McKinley Wright IV,1.0,0.0,0.6,0.0,0.0,0.2,0.667,0.5,23.0,PG,0.0,,-4.2,0.0,0.092,"508,891"
611,Ed Davis,0.9,2.1,0.2,0.1,0.3,0.2,0.688,,32.0,C,3.0,,-1.8,0.0,0.126,"2,905,860"
612,Carlik Jones,0.8,0.6,1.0,0.2,0.0,0.6,0.111,0.0,24.0,PG,0.0,,-15.5,-0.1,-0.285,"58,493"
613,Carlik Jones,0.8,0.6,1.0,0.2,0.0,0.6,0.111,0.0,24.0,PG,0.0,,-15.5,-0.1,-0.285,"58,493"
614,Isaac Bonga,0.8,0.5,0.3,0.5,0.1,0.1,0.231,0.25,22.0,SF,0.0,,-0.4,0.0,0.06,"1,902,138"
615,Jarron Cumberland,0.7,1.0,0.3,0.0,0.0,0.0,0.5,0.0,24.0,SG,0.0,,-6.6,0.0,0.079,"58,493"
616,DaQuan Jeffries,0.7,0.7,0.3,0.0,0.0,0.0,0.5,0.0,24.0,SG,0.0,,-4.9,0.0,0.099,"105,523"
617,Jaylen Morris,0.7,0.7,0.7,0.0,0.0,0.3,0.0,0.0,26.0,SG,0.0,,-21.5,-0.1,-0.376,"105,523"
618,Xavier Sneed,0.6,0.7,0.1,0.0,0.0,0.0,0.2,0.125,24.0,SF,0.0,,-10.6,-0.1,-0.056,"160,856"
619,Solomon Hill,0.6,1.8,0.9,0.3,0.2,0.1,0.15,0.154,30.0,SF,1.0,,-4.0,-0.1,-0.006,"2,628,605"
620,Robert Woodard II,0.6,0.9,0.3,0.1,0.1,0.1,0.125,0.25,22.0,SF,0.0,,-10.4,-0.1,-0.147,"1,669,779"
621,Robert Woodard II,0.6,0.9,0.3,0.1,0.1,0.1,0.125,0.25,22.0,SF,0.0,,-10.4,-0.1,-0.147,"111,137"
622,Sharife Cooper,0.5,0.4,0.4,0.0,0.0,0.4,0.214,0.167,20.0,PG,0.0,,-16.3,-0.1,-0.297,"508,891"
623,Scottie Lewis,0.5,0.0,0.5,0.5,0.0,0.0,,,21.0,SG,0.0,,6.0,0.0,0.164,"508,891"
624,Joel Ayayi,0.3,0.4,0.6,0.0,0.0,0.0,0.167,0.0,21.0,SG,0.0,,-6.0,0.0,-0.098,"508,891"
625,Aaron Henry,0.3,0.2,0.0,0.0,0.3,0.3,0.2,0.0,22.0,SF,0.0,,-16.5,-0.1,-0.306,"245,671"
626,George King,0.3,1.3,0.0,0.0,0.0,0.3,0.0,0.0,28.0,SF,0.0,,-20.1,-0.1,-0.296,"94,135"
627,Miye Oni,0.3,0.4,0.3,0.0,0.0,0.1,0.222,0.125,24.0,SG,0.0,,-7.9,-0.1,-0.032,"935,364"
628,Miye Oni,0.3,0.4,0.3,0.0,0.0,0.1,0.222,0.125,24.0,SG,0.0,,-7.9,-0.1,-0.032,"105,523"
629,Jordan Bell,0.0,1.0,0.0,1.0,0.0,0.0,,,27.0,C,0.0,,2.7,0.0,0.6,"113,114"
630,Zylan Cheatham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,SF,0.0,,-30.6,0.0,-0.61,"94,135"
631,Zylan Cheatham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,SF,0.0,,-30.6,0.0,-0.61,"94,135"
632,Zylan Cheatham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,SF,0.0,,-30.6,0.0,-0.61,"94,135"
633,Sam Dekker,0.0,0.0,0.0,0.0,0.0,0.0,,,27.0,PF,0.0,,-9.6,0.0,0.003,"385,000"
634,Javin DeLaurier,0.0,1.0,0.0,1.0,0.0,0.0,,,23.0,C,0.0,,7.0,0.0,0.26,"58,493"
635,Jaime Echenique,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,C,0.0,,-8.5,0.0,-0.012,"58,493"
636,Jordan Goodwin,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,SG,0.0,,-34.1,0.0,-0.533,"58,493"
637,Tyler Hall,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,SG,0.0,,-8.5,0.0,0.007,"58,493"
638,Nate Hinton,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,22.0,SG,0.0,,-42.6,0.0,-1.231,"105,834"
639,Jay Huff,0.0,1.0,0.3,0.3,0.3,0.3,0.0,0.0,23.0,C,0.0,,-7.4,0.0,-0.117,"248,596"
640,Feron Hunt,0.0,0.5,0.5,0.5,0.0,0.5,0.0,,22.0,SF,0.0,,-11.3,0.0,-0.234,"70,192"
641,Feron Hunt,0.0,0.5,0.5,0.5,0.0,0.5,0.0,,22.0,SF,0.0,,-11.3,0.0,-0.234,"58,493"
642,DeJon Jarreau,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,SG,0.0,,-8.0,0.0,-0.022,"131,609"
643,DeJon Jarreau,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,SG,0.0,,-8.0,0.0,-0.022,"58,493"
644,David Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,SG,0.0,,-27.7,0.0,-0.495,"508,891"
645,Arnoldas Kulboka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,SF,0.0,,-21.8,0.0,-0.217,"508,891"
646,Anthony Lamb,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,24.0,SF,0.0,,-8.0,0.0,-0.138,"94,135"
647,Anthony Lamb,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,24.0,SF,0.0,,-8.0,0.0,-0.138,"55,568"
648,C.J. Miles,0.0,0.0,0.0,0.0,0.0,0.0,,,34.0,SG,0.0,,-16.3,0.0,0.03,"167,003"
649,Matt Mooney,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,SG,0.0,,-22.3,0.0,-0.915,"188,271"
650,Ade Murkey,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,SG,0.0,,-9.7,0.0,-0.017,"58,493"
651,Jaysean Paige,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,PG,0.0,,-31.5,0.0,-0.574,"58,493"
652,Trayvon Palmer,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,27.0,SG,0.0,,-15.0,-0.1,-0.133,"58,493"
653,Emanuel Terry,0.0,5.0,0.7,0.3,0.0,1.7,0.0,,25.0,PF,0.0,,-18.3,-0.1,-0.256,"94,135"
654,Jon Teske,0.0,0.7,0.3,0.3,0.0,0.0,0.0,,24.0,C,0.0,,-4.8,0.0,-0.08,"58,493"
655,M.J. Walker,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,23.0,SG,0.0,,-9.6,0.0,-0.276,"58,493"
