,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
355,Justin Patton,5.4,3.8,1.1,0.9,1.1,0.3,0.414,0.265,23.0,C,6.0,5.0,-2.2,0.0,0.076,"318,471"
356,Jarred Vanderbilt,5.4,5.8,1.2,1.0,0.7,0.8,0.606,0.2,21.0,PF,30.0,4.0,-0.1,0.5,0.132,"1,979,994"
357,Mason Jones,5.3,1.7,1.3,0.2,0.0,0.9,0.423,0.364,22.0,SG,1.0,2.0,-2.7,-0.1,0.028,"355,109"
358,Mason Jones,5.3,1.7,1.3,0.2,0.0,0.9,0.423,0.364,22.0,SG,1.0,2.0,-2.7,-0.1,0.028,"150,098"
359,Willie Cauley-Stein,5.3,4.5,0.7,0.4,0.8,0.5,0.632,0.091,27.0,C,16.0,7.0,-1.3,0.2,0.147,"4,879,000"
360,Jarrett Culver,5.3,3.1,0.7,0.5,0.3,0.8,0.411,0.245,21.0,SG,7.0,3.0,-5.6,-0.5,-0.006,"7,264,093"
361,Tony Snell,5.3,2.4,1.3,0.3,0.2,0.4,0.515,0.569,29.0,SG,23.0,9.0,-0.5,0.4,0.099,"14,492,499"
362,D.J. Wilson,5.2,3.2,0.7,0.3,0.5,0.6,0.405,0.345,24.0,PF,1.0,5.0,-3.3,-0.1,0.032,"5,412,453"
363,Alize Johnson,5.2,5.0,0.8,0.3,0.3,0.5,0.588,0.167,24.0,PF,0.0,4.0,2.7,0.2,0.227,"739,688"
364,Dylan Windler,5.2,3.5,1.1,0.6,0.4,1.0,0.438,0.338,24.0,SF,0.0,2.0,-1.7,0.0,0.045,"2,543,553"
365,Isaiah Hartenstein,5.1,3.9,1.2,0.4,0.8,1.0,0.55,0.333,22.0,C,2.0,4.0,-0.9,0.2,0.134,"1,928,471"
366,Goga Bitadze,5.1,3.3,0.8,0.2,1.3,0.4,0.428,0.253,21.0,C,3.0,3.0,-1.0,0.1,0.129,"3,519,448"
367,Sekou Doumbouya,5.1,2.6,0.8,0.4,0.2,0.8,0.379,0.226,20.0,PF,11.0,3.0,-6.7,-1.0,-0.012,"4,104,786"
368,Jake Layman,5.1,1.5,0.6,0.6,0.4,0.6,0.495,0.295,26.0,SF,11.0,6.0,-2.1,0.0,0.051,"4,475,691"
369,Nerlens Noel,5.1,6.4,0.7,1.1,2.2,1.0,0.614,0.0,26.0,C,41.0,8.0,1.4,1.3,0.162,"5,950,000"
370,Precious Achiuwa,5.0,3.4,0.5,0.3,0.5,0.7,0.544,0.0,21.0,PF,4.0,2.0,-4.1,-0.4,0.085,"3,072,770"
371,Bismack Biyombo,5.0,5.3,1.2,0.3,1.1,1.1,0.587,0.0,28.0,C,36.0,11.0,-3.0,-0.4,0.081,"4,165,000"
372,Marc Gasol,5.0,4.1,2.1,0.5,1.1,1.0,0.454,0.41,36.0,C,42.0,14.0,2.3,1.1,0.133,"3,052,056"
373,Trey Lyles,5.0,3.7,0.6,0.3,0.0,0.3,0.478,0.35,25.0,PF,9.0,7.0,-1.8,0.0,0.085,"6,545,000"
374,Caleb Martin,5.0,2.7,1.3,0.7,0.2,0.6,0.375,0.248,25.0,SF,3.0,3.0,-3.4,-0.3,0.03,"1,806,397"
375,Jordan McLaughlin,5.0,2.1,3.8,1.0,0.1,1.0,0.413,0.359,24.0,PG,2.0,3.0,-1.7,0.1,0.062,"599,474"
376,Tyler Cook,4.9,3.0,0.5,0.3,0.1,0.7,0.67,0.5,23.0,SF,1.0,3.0,-3.0,-0.1,0.09,"707,003"
377,Tyler Cook,4.9,3.0,0.5,0.3,0.1,0.7,0.67,0.5,23.0,SF,1.0,3.0,-3.0,-0.1,0.09,"117,833"
378,Brandon Goodwin,4.9,1.5,2.0,0.4,0.0,0.8,0.377,0.311,25.0,PG,5.0,4.0,-3.1,-0.2,0.013,"2,024,895"
379,E'Twaun Moore,4.9,1.7,1.5,0.6,0.2,0.9,0.455,0.314,31.0,SG,1.0,11.0,-2.9,-0.1,0.049,"2,774,595"
380,Jerome Robinson,4.9,2.2,1.5,0.7,0.4,1.1,0.295,0.262,23.0,SG,6.0,4.0,-7.0,-0.4,-0.057,"4,447,648"
381,Wesley Matthews,4.8,1.6,0.9,0.7,0.3,0.4,0.353,0.335,34.0,SG,10.0,13.0,-1.7,0.1,0.073,"4,311,370"
382,Gabe Vincent,4.8,1.1,1.3,0.4,0.0,0.7,0.378,0.309,24.0,PG,7.0,3.0,-5.4,-0.6,0.011,"786,292"
383,Damian Jones,4.7,3.1,0.7,0.3,0.7,0.7,0.68,0.2,25.0,C,10.0,6.0,-1.4,0.1,0.138,"934,489"
384,Damian Jones,4.7,3.1,0.7,0.3,0.7,0.7,0.68,0.2,25.0,C,10.0,6.0,-1.4,0.1,0.138,"552,199"
385,Damian Jones,4.7,3.1,0.7,0.3,0.7,0.7,0.68,0.2,25.0,C,10.0,6.0,-1.4,0.1,0.138,"283,179"
386,Troy Brown Jr.,4.7,3.1,0.9,0.3,0.2,0.6,0.431,0.314,21.0,SF,0.0,4.0,-4.0,-0.3,0.043,"4,013,679"
387,Boban Marjanović,4.7,3.9,0.3,0.1,0.2,0.4,0.508,0.125,32.0,C,3.0,7.0,-0.8,0.1,0.183,"4,165,000"
388,Aaron Nesmith,4.7,2.8,0.5,0.3,0.2,0.5,0.438,0.37,21.0,SF,1.0,2.0,-3.2,-0.2,0.076,"4,115,496"
389,Grant Williams,4.7,2.8,1.0,0.5,0.4,0.9,0.437,0.372,22.0,PF,9.0,3.0,-3.7,-0.5,0.046,"2,973,524"
390,Nassir Little,4.6,2.7,0.5,0.1,0.3,0.4,0.467,0.35,20.0,PF,2.0,3.0,-2.7,-0.1,0.082,"2,630,661"
391,Semi Ojeleye,4.6,2.6,0.7,0.3,0.0,0.4,0.403,0.367,26.0,PF,15.0,5.0,-2.4,-0.1,0.063,"2,086,010"
392,Onyeka Okongwu,4.6,3.3,0.4,0.5,0.7,0.6,0.644,0.0,20.0,C,4.0,2.0,-1.4,0.1,0.155,"6,918,231"
393,JaKarr Sampson,4.6,2.7,0.1,0.1,0.5,0.5,0.496,0.2,27.0,PF,4.0,8.0,-7.5,-0.4,0.044,"2,240,611"
394,Rodney Hood,4.5,1.9,1.0,0.4,0.1,0.7,0.362,0.301,28.0,SF,5.0,8.0,-6.4,-1.0,-0.019,"11,956,465"
395,Solomon Hill,4.5,3.0,1.1,0.7,0.2,0.6,0.359,0.321,29.0,PF,16.0,9.0,-2.5,-0.2,0.04,"2,587,438"
396,Kelan Martin,4.5,2.2,0.5,0.3,0.3,0.5,0.449,0.4,25.0,SF,0.0,3.0,-2.4,0.0,0.066,"1,720,379"
397,Al-Farouq Aminu,4.4,4.8,1.3,0.8,0.4,1.2,0.384,0.216,30.0,PF,14.0,12.0,-3.8,-0.2,0.01,"11,567,871"
398,Charlie Brown Jr.,4.4,1.9,1.0,0.4,0.2,0.7,0.302,0.238,23.0,SG,1.0,3.0,-8.7,-0.3,-0.032,"259,234"
399,Andre Iguodala,4.4,3.5,2.3,0.9,0.6,1.1,0.383,0.33,37.0,SF,5.0,18.0,-0.4,0.5,0.062,"17,850,000"
400,Stanley Johnson,4.4,2.5,1.5,0.9,0.3,0.9,0.382,0.328,24.0,PF,13.0,7.0,-2.5,-0.1,0.048,"4,526,938"
401,Yuta Watanabe,4.4,3.2,0.8,0.5,0.4,0.4,0.439,0.4,26.0,SF,4.0,4.0,-0.7,0.2,0.102,"878,215"
402,John Konchar,4.3,3.0,1.1,0.7,0.2,0.4,0.5,0.375,24.0,SG,0.0,3.0,1.2,0.5,0.145,"2,499,000"
403,Mike Scott,4.2,2.4,0.8,0.5,0.3,0.4,0.36,0.342,32.0,PF,12.0,10.0,-2.8,-0.2,0.058,"5,956,366"
404,DaQuan Jeffries,4.1,2.3,0.7,0.5,0.3,0.5,0.417,0.299,23.0,SG,5.0,3.0,-4.7,-0.3,0.027,"1,720,379"
405,Jevon Carter,4.1,1.5,1.2,0.5,0.2,0.3,0.422,0.371,25.0,PG,1.0,4.0,0.5,0.5,0.104,"4,670,750"
406,Josh Hall,4.1,2.8,1.3,0.2,0.0,1.2,0.303,0.108,20.0,SF,1.0,2.0,-11.9,-0.8,-0.126,"534,446"
407,Kevon Looney,4.1,5.3,2.0,0.3,0.4,0.6,0.548,0.235,24.0,C,34.0,7.0,-0.9,0.3,0.139,"5,737,500"
408,Nico Mannion,4.1,1.5,2.3,0.5,0.0,1.0,0.342,0.367,19.0,PG,1.0,2.0,-3.9,-0.2,0.029,"534,446"
409,Darius Miller,4.1,1.3,1.2,0.7,0.3,0.4,0.458,0.405,30.0,SF,0.0,10.0,3.6,0.3,0.156,"8,330,000"
410,Lamar Stevens,4.1,2.4,0.6,0.4,0.3,0.6,0.456,0.16,23.0,PF,0.0,2.0,-4.2,-0.3,0.043,"1,190,000"
411,Obi Toppin,4.1,2.2,0.5,0.3,0.2,0.4,0.498,0.306,22.0,PF,0.0,2.0,-0.7,0.2,0.109,"5,785,827"
412,Paul Watson,4.1,1.7,0.6,0.2,0.1,0.3,0.463,0.469,26.0,SF,2.0,3.0,-1.3,0.1,0.096,"1,720,379"
413,Jordan Bone,4.0,1.7,1.3,0.1,0.0,0.2,0.426,0.313,23.0,PG,0.0,3.0,-4.2,-0.1,0.045,"161,066"
414,Chris Chiozza,4.0,1.1,3.0,0.3,0.3,0.7,0.352,0.31,25.0,PG,1.0,4.0,-0.7,0.1,0.063,"534,446"
415,Carsen Edwards,4.0,0.8,0.5,0.2,0.0,0.2,0.423,0.286,22.0,SG,1.0,3.0,-4.5,-0.2,0.051,"1,806,397"
416,Udonis Haslem,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,40.0,C,0.0,19.0,31.1,0.0,0.475,"3,052,056"
417,Cody Martin,4.0,3.1,1.7,0.7,0.2,0.8,0.441,0.276,25.0,SF,10.0,3.0,-2.0,0.0,0.061,"1,806,397"
418,Brodric Thomas,3.9,1.7,0.9,0.5,0.3,0.7,0.361,0.271,24.0,SG,1.0,2.0,-4.4,-0.2,0.006,"300,169"
419,Brodric Thomas,3.9,1.7,0.9,0.5,0.3,0.7,0.361,0.271,24.0,SG,1.0,2.0,-4.4,-0.2,0.006,"190,351"
420,Justin James,3.9,0.8,0.6,0.2,0.1,0.4,0.468,0.368,24.0,SF,0.0,3.0,-4.3,-0.2,0.02,"1,806,397"
421,Kevin Knox,3.9,1.5,0.5,0.3,0.1,0.4,0.392,0.393,21.0,SF,0.0,4.0,-1.4,0.1,0.065,"5,460,529"
422,Matisse Thybulle,3.9,1.9,1.0,1.6,1.1,0.5,0.42,0.301,23.0,SG,8.0,3.0,1.9,1.3,0.102,"3,226,423"
423,Dante Exum,3.8,2.8,2.2,0.7,0.3,1.2,0.385,0.182,25.0,SG,3.0,8.0,-3.8,-0.1,-0.025,"11,424,000"
424,Ersan İlyasova,3.8,1.7,0.2,0.6,0.2,0.5,0.389,0.439,33.0,PF,1.0,16.0,-0.9,0.0,0.122,"1,421,504"
425,Nathan Knight,3.8,2.2,0.2,0.3,0.3,0.5,0.37,0.182,23.0,PF,0.0,2.0,-3.7,-0.1,0.07,"622,356"
426,Thon Maker,3.8,2.3,0.5,0.3,0.5,0.4,0.556,0.0,23.0,C,0.0,6.0,0.7,0.1,0.174,"2,067,202"
427,Skylar Mays,3.8,1.1,0.9,0.4,0.1,0.3,0.449,0.35,23.0,SG,0.0,2.0,1.9,0.3,0.14,"633,339"
428,Tremont Waters,3.8,0.8,2.4,0.6,0.0,1.0,0.405,0.395,23.0,PG,3.0,3.0,0.3,0.1,0.08,"847,610"
429,P.J. Tucker,3.7,3.9,1.2,0.8,0.4,0.8,0.373,0.336,35.0,PF,33.0,16.0,-4.1,-0.7,0.034,"9,483,749"
430,Isaiah Joe,3.7,0.9,0.5,0.3,0.1,0.3,0.361,0.368,21.0,SG,1.0,2.0,-3.0,-0.1,0.078,"1,068,988"
431,Luka Šamanić,3.7,2.1,0.5,0.2,0.2,0.6,0.448,0.279,21.0,PF,4.0,3.0,-4.9,-0.2,0.015,"3,360,940"
432,Javonte Green,3.6,1.7,0.4,0.7,0.1,0.5,0.52,0.333,27.0,SF,2.0,3.0,-0.5,0.2,0.107,"1,806,397"
433,Luke Kornet,3.4,2.2,0.8,0.1,1.0,0.2,0.436,0.254,25.0,C,2.0,5.0,0.8,0.3,0.095,"2,677,500"
434,Wenyen Gabriel,3.4,2.6,0.5,0.4,0.4,0.7,0.4,0.406,23.0,PF,0.0,3.0,-3.3,-0.1,0.052,"1,928,471"
435,Paul Reed,3.4,2.3,0.5,0.4,0.5,0.5,0.538,0.0,21.0,PF,0.0,2.0,-1.0,0.0,0.162,"724,862"
436,Quinn Cook,3.3,0.7,0.8,0.2,0.0,0.3,0.426,0.423,27.0,PG,0.0,6.0,-1.2,0.0,0.061,"2,074,982"
437,Quinn Cook,3.3,0.7,0.8,0.2,0.0,0.3,0.426,0.423,27.0,PG,0.0,6.0,-1.2,0.0,0.061,"283,179"
438,Meyers Leonard,3.3,2.3,0.7,0.0,0.0,0.7,0.429,0.429,28.0,C,2.0,10.0,-3.7,0.0,0.038,"11,186,000"
439,Amir Coffey,3.2,1.0,0.5,0.2,0.0,0.3,0.437,0.411,23.0,SG,1.0,3.0,-2.0,0.0,0.085,"688,821"
440,Zeke Nnaji,3.2,1.5,0.2,0.2,0.1,0.2,0.481,0.407,20.0,PF,1.0,2.0,-1.7,0.0,0.104,"2,832,009"
441,Killian Tillie,3.2,1.3,0.4,0.3,0.4,0.1,0.333,0.303,22.0,C,1.0,2.0,-3.7,-0.1,0.055,"534,446"
442,Matt Thomas,3.1,1.0,0.4,0.1,0.0,0.3,0.394,0.338,26.0,SG,0.0,3.0,-4.6,-0.2,0.031,"1,806,397"
443,Gary Clark,3.1,2.9,0.8,0.3,0.2,0.4,0.303,0.287,26.0,SF,11.0,4.0,-4.9,-0.5,0.008,"2,380,000"
444,Gary Clark,3.1,2.9,0.8,0.3,0.2,0.4,0.303,0.287,26.0,SF,11.0,4.0,-4.9,-0.5,0.008,"21,965"
445,Ryan Arcidiacono,3.1,1.5,1.3,0.2,0.0,0.2,0.419,0.373,26.0,PG,0.0,5.0,-2.3,0.0,0.093,"3,570,000"
446,Mamadi Diakite,3.1,2.4,0.6,0.5,0.4,0.2,0.4,0.125,24.0,PF,1.0,2.0,-2.4,0.0,0.102,"629,915"
447,Anthony Gill,3.1,2.0,0.4,0.4,0.2,0.3,0.5,0.292,28.0,PF,4.0,2.0,-1.3,0.0,0.123,"1,068,988"
448,Romeo Langford,3.1,1.9,0.7,0.3,0.3,0.6,0.356,0.278,21.0,SG,4.0,3.0,-4.6,-0.2,0.003,"4,321,128"
449,Alfonzo McKinnie,3.1,1.4,0.2,0.2,0.0,0.1,0.516,0.41,28.0,SF,0.0,5.0,-0.4,0.1,0.156,"2,097,727"
450,Jahmi'us Ramsey,3.1,0.8,0.5,0.3,0.1,0.2,0.395,0.263,19.0,SG,0.0,2.0,-4.5,-0.1,0.012,"1,190,000"
451,Cameron Reynolds,3.0,1.0,0.4,0.0,0.0,0.0,0.333,0.25,25.0,SF,0.0,,-8.1,-0.1,-0.039,"39,625"
452,Nicolò Melli,3.0,2.7,1.0,0.3,0.1,0.3,0.326,0.271,30.0,PF,4.0,3.0,-3.5,-0.2,0.048,"4,637,948"
453,Sam Merrill,3.0,1.0,0.7,0.3,0.0,0.3,0.444,0.447,24.0,SG,2.0,2.0,-1.0,0.1,0.102,"1,068,988"
454,Reggie Perry,3.0,2.8,0.5,0.2,0.2,0.6,0.41,0.19,20.0,PF,0.0,2.0,-6.7,-0.2,0.04,"582,086"
455,Trent Forrest,2.9,1.5,1.5,0.3,0.1,0.7,0.451,0.192,22.0,PG,0.0,2.0,-1.3,0.1,0.106,"560,121"
456,Bruno Caboclo,2.8,2.3,0.2,0.0,0.3,0.7,0.471,0.0,25.0,PF,0.0,8.0,-10.1,-0.1,-0.088,"2,414,026"
457,Harry Giles,2.8,3.5,0.8,0.2,0.3,0.5,0.433,0.348,22.0,C,0.0,4.0,-2.9,-0.1,0.069,"1,928,471"
458,Kyle Guy,2.8,1.1,1.0,0.2,0.0,0.4,0.33,0.283,23.0,PG,0.0,3.0,-5.8,-0.2,-0.015,"640,086"
459,Markus Howard,2.8,0.6,0.5,0.1,0.0,0.5,0.377,0.277,21.0,SG,1.0,2.0,-8.7,-0.3,-0.068,"636,999"
460,Didi Louzada,2.7,1.0,1.0,0.7,0.0,1.0,0.231,0.25,21.0,SF,0.0,2.0,-9.6,-0.1,-0.099,"146,436"
461,Frank Ntilikina,2.7,0.9,0.6,0.5,0.1,0.3,0.367,0.479,22.0,PG,4.0,5.0,-1.7,0.0,0.07,"7,350,127"
462,Keita Bates-Diop,2.6,1.6,0.4,0.4,0.2,0.2,0.448,0.294,25.0,SF,0.0,4.0,-1.9,0.0,0.068,"534,446"
463,Amida Brimah,2.6,1.6,0.2,0.0,1.0,0.8,0.625,,26.0,C,0.0,2.0,-4.8,0.0,0.073,"146,436"
464,Josh Green,2.6,2.0,0.7,0.4,0.1,0.4,0.452,0.16,20.0,SG,5.0,2.0,-3.6,-0.2,0.05,"3,351,944"
465,Grant Riller,2.6,0.1,0.4,0.1,0.0,0.1,0.667,0.5,23.0,PG,0.0,2.0,5.1,0.0,0.177,"534,446"
466,Anderson Varejão,2.6,4.0,0.6,0.0,0.4,0.2,0.25,0.0,38.0,C,0.0,18.0,-7.1,0.0,-0.029,"2,276,880"
467,Anderson Varejão,2.6,4.0,0.6,0.0,0.4,0.2,0.25,0.0,38.0,C,0.0,18.0,-7.1,0.0,-0.029,"271,757"
468,Jordan Bell,2.5,4.0,1.2,0.5,0.8,0.7,0.318,0.0,26.0,C,1.0,5.0,-5.8,-0.1,-0.008,"690,273"
469,Jordan Bell,2.5,4.0,1.2,0.5,0.8,0.7,0.318,0.0,26.0,C,1.0,5.0,-5.8,-0.1,-0.008,"14,644"
470,Tacko Fall,2.5,2.7,0.2,0.1,1.1,0.3,0.724,,25.0,C,0.0,3.0,1.2,0.1,0.177,"778,169"
471,Rondae Hollis-Jefferson,2.5,2.4,1.2,0.2,0.4,0.2,0.5,0.0,26.0,PF,1.0,7.0,0.1,0.1,0.147,"598,518"
472,Tre Jones,2.5,0.6,1.1,0.2,0.0,0.4,0.474,0.6,21.0,PG,1.0,2.0,-3.5,-0.1,0.066,"1,068,988"
473,KZ Okpala,2.5,1.8,0.5,0.3,0.3,0.4,0.375,0.24,21.0,PF,9.0,3.0,-7.1,-0.6,0.015,"1,806,397"
474,Gary Payton II,2.5,1.1,0.1,0.6,0.1,0.1,0.769,0.5,28.0,PG,0.0,6.0,9.2,0.1,0.331,"297,338"
475,Wes Iwundu,2.4,2.2,0.4,0.4,0.1,0.5,0.333,0.122,26.0,SF,4.0,5.0,-6.3,-0.6,-0.003,"1,997,836"
476,Vernon Carey Jr.,2.4,1.4,0.1,0.1,0.3,0.3,0.5,0.143,19.0,C,4.0,2.0,-6.1,-0.1,0.066,"1,606,500"
477,Jeremiah Martin,2.4,0.8,0.4,0.6,0.2,0.7,0.273,0.25,24.0,PG,0.0,3.0,-9.5,-0.1,-0.207,"69,557"
478,Rayjon Tucker,2.4,0.8,0.4,0.1,0.0,0.3,0.5,0.286,23.0,PG,0.0,3.0,-3.4,0.0,0.166,"420,968"
479,Rayjon Tucker,2.4,0.8,0.4,0.1,0.0,0.3,0.5,0.286,23.0,PG,0.0,3.0,-3.4,0.0,0.166,"404,600"
480,Jarrell Brantley,2.3,1.0,0.5,0.3,0.1,0.3,0.481,0.429,24.0,PF,0.0,3.0,2.2,0.1,0.172,"607,597"
481,CJ Elleby,2.3,1.1,0.3,0.2,0.1,0.2,0.379,0.206,20.0,SF,0.0,2.0,-4.9,-0.1,0.032,"1,068,988"
482,Justin Robinson,2.3,0.8,1.0,0.3,0.0,0.2,0.333,0.286,23.0,PG,0.0,3.0,-6.8,-0.1,0.021,"235,667"
483,Bol Bol,2.2,0.8,0.2,0.1,0.3,0.4,0.431,0.375,21.0,PF,2.0,3.0,-4.1,-0.1,-0.004,"2,449,305"
484,Sean McDermott,2.2,1.1,0.2,0.1,0.2,0.2,0.394,0.227,24.0,SF,0.0,2.0,-4.3,-0.1,0.05,"534,446"
485,Chris Silva,2.1,1.8,0.4,0.1,0.4,0.7,0.625,1.0,24.0,PF,0.0,3.0,-5.5,-0.1,0.101,"1,806,397"
486,Vlatko Čančar,2.1,1.2,0.3,0.3,0.0,0.3,0.458,0.273,23.0,PF,1.0,3.0,-2.6,0.0,0.053,"1,806,397"
487,Ed Davis,2.1,5.0,0.9,0.6,0.6,0.3,0.432,,31.0,C,7.0,12.0,-2.2,0.0,0.135,"5,956,366"
488,Devon Dotson,2.1,0.5,0.6,0.4,0.0,0.0,0.524,0.143,21.0,PG,0.0,2.0,2.1,0.1,0.177,"534,446"
489,Isaac Bonga,2.0,1.7,0.6,0.3,0.2,0.6,0.37,0.277,21.0,SF,8.0,4.0,-5.8,-0.4,-0.001,"1,979,994"
490,Devontae Cacok,2.0,1.6,0.1,0.3,0.2,0.3,0.586,,24.0,PF,1.0,3.0,-1.0,0.0,0.142,"534,446"
491,Nate Hinton,2.0,0.4,0.4,0.3,0.1,0.2,0.357,0.211,21.0,SG,0.0,2.0,-3.4,0.0,-0.015,"534,446"
492,Jontay Porter,2.0,1.3,0.1,0.3,0.1,0.6,0.533,0.375,21.0,PF,0.0,2.0,-6.5,-0.1,0.019,"2,261,000"
493,Jalen Smith,2.0,1.4,0.1,0.0,0.2,0.3,0.44,0.235,20.0,PF,1.0,2.0,-6.1,-0.2,0.022,"5,052,406"
494,Ray Spalding,2.0,2.0,0.0,0.0,1.0,1.5,0.5,0.0,23.0,C,0.0,4.0,-14.3,-0.1,-0.184,"344,095"
495,Miye Oni,1.9,1.6,0.5,0.2,0.1,0.3,0.354,0.341,23.0,SG,0.0,3.0,-1.7,0.0,0.081,"1,806,397"
496,Alen Smailagić,1.9,1.1,0.3,0.2,0.3,0.3,0.407,0.4,20.0,PF,1.0,3.0,-5.3,-0.1,0.015,"1,806,397"
497,Cassius Winston,1.9,0.4,0.5,0.1,0.0,0.2,0.424,0.471,22.0,PG,0.0,2.0,-3.2,0.0,0.066,"534,446"
498,Daniel Oturu,1.8,1.6,0.3,0.1,0.2,0.3,0.423,0.2,21.0,C,0.0,2.0,-5.2,-0.1,0.081,"1,068,988"
499,Axel Toupane,1.8,0.8,0.5,0.3,0.4,0.0,0.364,0.5,28.0,SF,1.0,7.0,-3.0,0.0,0.097,"234,277"
500,Elijah Hughes,1.7,0.5,0.3,0.1,0.1,0.3,0.333,0.348,22.0,SF,0.0,2.0,-2.8,0.0,-0.013,"1,068,988"
501,T.J. Leaf,1.7,0.7,0.1,0.3,0.1,0.3,0.5,,23.0,PF,0.0,5.0,-3.0,0.0,0.022,"5,148,921"
502,T.J. Leaf,1.7,0.7,0.1,0.3,0.1,0.3,0.5,,23.0,PF,0.0,5.0,-3.0,0.0,0.022,"124,471"
503,James Nunnally,1.7,1.0,0.3,0.0,0.0,0.2,0.385,0.333,30.0,SF,0.0,9.0,-2.7,0.0,0.031,"128,132"
504,Tim Frazier,1.6,1.6,3.2,0.4,0.2,0.8,0.15,0.0,30.0,PG,0.0,8.0,-11.9,-0.2,-0.169,"710,980"
505,Rodions Kurucs,1.5,1.1,0.5,0.4,0.2,0.6,0.344,0.286,22.0,PF,0.0,4.0,-4.6,-0.1,-0.041,"2,118,380"
506,Norvel Pelle,1.5,1.5,0.2,0.1,0.7,0.2,0.533,,27.0,C,0.0,3.0,-2.6,0.0,0.112,"830,667"
507,Norvel Pelle,1.5,1.5,0.2,0.1,0.7,0.2,0.533,,27.0,C,0.0,3.0,-2.6,0.0,0.112,"259,235"
508,Norvel Pelle,1.5,1.5,0.2,0.1,0.7,0.2,0.533,,27.0,C,0.0,3.0,-2.6,0.0,0.112,"117,833"
509,Bruno Fernando,1.5,2.4,0.3,0.1,0.1,0.6,0.409,0.0,22.0,C,0.0,3.0,-6.5,-0.3,-0.019,"1,806,397"
510,Cassius Stanley,1.5,0.8,0.0,0.0,0.1,0.0,0.302,0.231,21.0,SG,0.0,2.0,-11.2,-0.2,-0.05,"560,121"
511,Anthony Tolliver,1.5,0.9,0.2,0.3,0.2,0.3,0.235,0.286,35.0,PF,0.0,14.0,-7.0,-0.1,0.025,"731,657"
512,Robert Woodard II,1.5,1.2,0.2,0.0,0.2,0.1,0.4,0.167,21.0,SF,0.0,2.0,-5.3,0.0,-0.011,"1,785,000"
513,Nate Darling,1.3,0.1,0.1,0.0,0.1,0.1,0.286,0.286,22.0,SG,0.0,2.0,-4.0,0.0,0.038,"534,446"
514,Kris Dunn,1.3,1.5,0.5,0.5,0.5,0.8,0.083,0.0,26.0,PG,0.0,6.0,-13.7,-0.1,-0.202,"5,672,730"
515,Jalen Lecque,1.3,1.3,0.5,0.0,0.0,0.0,0.111,0.0,20.0,PG,0.0,3.0,-13.0,0.0,-0.232,"1,806,397"
516,Marques Bolden,1.2,1.0,0.0,0.3,0.3,0.3,0.333,,22.0,C,0.0,3.0,-3.0,0.0,0.063,"534,446"
517,Juwan Morgan,1.2,1.0,0.3,0.1,0.0,0.1,0.467,0.308,23.0,PF,0.0,3.0,-2.3,0.0,0.105,"1,806,397"
518,Andre Roberson,1.2,3.0,0.8,0.6,0.2,0.4,0.143,0.125,29.0,SG,0.0,9.0,-6.1,-0.1,-0.043,"489,850"
519,Udoka Azubuike,1.1,0.9,0.0,0.1,0.3,0.2,0.444,,21.0,C,0.0,2.0,-3.8,0.0,0.119,"2,352,630"
520,Karim Mané,1.1,1.4,0.4,0.0,0.2,0.3,0.231,0.5,20.0,PG,0.0,2.0,-9.9,-0.2,-0.045,"410,022"
521,Adam Mokoka,1.1,0.4,0.4,0.1,0.1,0.4,0.368,0.1,22.0,SG,0.0,3.0,-9.3,-0.1,-0.112,"534,446"
522,Tyler Bey,1.0,1.1,0.2,0.0,0.1,0.2,0.318,0.25,22.0,SF,0.0,2.0,-9.5,-0.1,-0.033,"534,446"
523,Malik Fitts,1.0,1.0,0.0,0.0,0.0,0.0,0.333,0.5,23.0,PF,0.0,2.0,-9.1,0.0,0.049,"73,218"
524,Patrick McCaw,1.0,0.6,0.8,0.4,0.0,0.0,1.0,,25.0,SF,0.0,6.0,0.9,0.0,0.209,"4,760,000"
525,Iman Shumpert,1.0,0.5,0.0,0.5,0.0,0.5,0.25,0.0,30.0,SG,0.0,11.0,-12.6,0.0,-0.212,"955,622"
526,Tyrell Terry,1.0,0.5,0.5,0.5,0.0,0.2,0.313,0.0,20.0,PG,0.0,2.0,-5.0,0.0,-0.049,"1,534,916"
527,Kostas Antetokounmpo,0.8,1.3,0.1,0.1,0.3,0.7,0.3,,23.0,PF,0.0,4.0,-12.6,-0.1,-0.174,"2,024,895"
528,Vincent Poirier,0.8,1.4,0.2,0.0,0.3,0.4,0.25,0.0,27.0,C,0.0,3.0,-14.8,-0.1,-0.127,"3,116,856"
529,Nick Richards,0.8,0.6,0.1,0.0,0.0,0.2,0.444,0.0,23.0,PF,0.0,2.0,-8.0,-0.1,0.026,"1,190,000"
530,Keljin Blevins,0.7,0.6,0.2,0.1,0.0,0.3,0.25,0.25,25.0,SF,0.0,2.0,-10.7,-0.2,-0.137,"534,446"
531,Brian Bowen,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,22.0,SF,0.0,3.0,-11.0,0.0,-0.063,"446,631"
532,Jared Dudley,0.5,1.8,0.4,0.1,0.1,0.2,0.222,0.333,35.0,PF,0.0,15.0,-3.5,0.0,0.053,"3,052,056"
